"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "APC-A", "Alexa Fluor 488-A", "Time", "Event #"
108954,104821,68120.2,69923.4,46449,98656.6,6909.34,7797.83,1.38,426
170988,144604,77493.4,72441.5,53868,88132.6,8979.93,13321,1.381,427
142575,119951,77896.6,85204.8,54079,103256,2264.14,5121.6,1.382,428
64706.9,51000,83149.7,104875,48872,140635,1455.18,7701.8,1.384,429
143584,114617,82098.9,96369.5,53885,117206,30130.6,12986.4,1.386,431
109984,96681,74553.4,61800.6,40349,100378,6550.68,12126,1.391,434
103431,79505,85258.2,91653.4,45249,132745,9407.32,5725.91,1.394,435
18961.2,14768,84144.4,76102.3,28500,174998,5776.48,27444.2,1.395,436
14689.3,10332,93174.3,62003.4,26348,154222,2076.12,5540.64,1.4,439
32380.8,23868,88910.2,69545.1,58312,78160.8,181.7,5736.58,1.403,440
141771,122057,76121,67036.7,48889,89863.1,14908.1,11886.4,1.405,442
79798.2,69181,75593.8,57363.9,32461,115813,3666.39,9275.14,1.408,443
169981,136578,81564.4,131032,69478,123598,3987.13,14655.7,1.408,444
84336.6,75688,73024.5,43482.2,35023,81365.1,9077.89,8012.2,1.412,445
183614,132865,90568.2,139966,80389,114105,3770.67,12794.3,1.413,446
68453.8,54148,82850.5,124627,74448,109708,1245.83,22381.8,1.413,447
111417,104420,69927.3,68621.7,45620,98579.4,5477.86,9410.94,1.414,449
